Time,RegD
5:07:46,-0.1748
5:07:48,-0.19056
5:07:50,-0.20077
5:07:52,-0.20934
5:07:54,-0.21792
5:07:56,-0.22649
5:07:58,-0.23507
5:08:00,-0.24045
5:08:02,-0.24491
5:08:04,-0.24936
5:08:06,-0.25382
5:08:08,-0.25828
5:08:10,-0.26274
5:08:12,-0.25801
5:08:14,-0.25043
5:08:16,-0.24285
5:08:18,-0.22423
5:08:20,-0.20217
5:08:22,-0.18012
5:08:24,-0.14908
5:08:26,-0.14071
5:08:28,-0.07709
5:08:30,-0.0216
5:08:32,-0.09217
5:08:34,-0.09754
5:08:36,-0.09195
5:08:38,-0.08636
5:08:40,-0.08077
5:08:42,-0.07518
5:08:44,-0.06959
5:08:46,-0.064
5:08:48,-0.06111
5:08:50,-0.06751
5:08:52,-0.07391
5:08:54,-0.08031
5:08:56,-0.08671
5:08:58,-0.09311
5:09:00,-0.09951
5:09:02,-0.10532
5:09:04,-0.1092
5:09:06,-0.11308
5:09:08,-0.11396
5:09:10,-0.10459
5:09:12,-0.09523
5:09:14,-0.08586
5:09:16,-0.0765
5:09:18,-0.06713
5:09:20,-0.05963
5:09:22,-0.05843
5:09:24,-0.05969
5:09:26,-0.06952
5:09:28,-0.07935
5:09:30,-0.08918
5:09:32,-0.09776
5:09:34,-0.10198
5:09:36,-0.10621
5:09:38,-0.11133
5:09:40,-0.11962
5:09:42,-0.12791
5:09:44,-0.1362
5:09:46,-0.14449
5:09:48,-0.15141
5:09:50,-0.15348
5:09:52,-0.15556
5:09:54,-0.15763
5:09:56,-0.15757
5:09:58,-0.15023
5:10:00,-0.14081
5:10:02,-0.12437
5:10:04,-0.10793
5:10:06,-0.09149
5:10:08,-0.07517
5:10:10,-0.0593
5:10:12,-0.04342
5:10:14,-0.02754
5:10:16,-0.01166
5:10:18,0.00421
5:10:20,0.02009
5:10:22,0.03339
5:10:24,0.03753
5:10:26,0.04166
5:10:28,0.04381
5:10:30,0.03926
5:10:32,0.03471
5:10:34,0.03016
5:10:36,0.02319
5:10:38,0.00776
5:10:40,-0.00767
5:10:42,-0.0227
5:10:44,-0.0363
5:10:46,-0.0499
5:10:48,-0.0635
5:10:50,-0.0771
5:10:52,-0.0907
5:10:54,-0.1043
5:10:56,-0.1179
5:10:58,-0.12926
5:11:00,-0.13258
5:11:02,-0.1359
5:11:04,-0.13922
5:11:06,-0.14254
5:11:08,-0.14455
5:11:10,-0.14207
5:11:12,-0.13959
5:11:14,-0.13712
5:11:16,-0.13464
5:11:18,-0.13216
5:11:20,-0.12968
5:11:22,-0.1272
5:11:24,-0.12473
5:11:26,-0.12225
5:11:28,-0.11977
5:11:30,-0.11971
5:11:32,-0.12804
5:11:34,-0.13637
5:11:36,-0.1447
5:11:38,-0.15437
5:11:40,-0.16865
5:11:42,-0.18294
5:11:44,-0.19722
5:11:46,-0.2115
5:11:48,-0.22579
5:11:50,-0.24007
5:11:52,-0.25435
5:11:54,-0.26864
5:11:56,-0.28633
5:11:58,-0.3092
5:12:00,-0.31321
5:12:02,-0.33162
5:12:04,-0.35191
5:12:06,-0.37221
5:12:08,-0.3925
5:12:10,-0.41279
5:12:12,-0.43308
5:12:14,-0.45338
5:12:16,-0.47367
5:12:18,-0.49173
5:12:20,-0.50192
5:12:22,-0.51212
5:12:24,-0.51896
5:12:26,-0.51395
5:12:28,-0.50585
5:12:30,-0.48662
5:12:32,-0.46353
5:12:34,-0.42728
5:12:36,-0.38714
5:12:38,-0.33297
5:12:40,-0.2788
5:12:42,-0.22462
5:12:44,-0.1687
5:12:46,-0.10662
5:12:48,-0.04453
5:12:50,0.02018
5:12:52,0.09388
5:12:54,0.16758
5:12:56,0.25822
5:12:58,0.37569
5:13:00,0.39136
5:13:02,0.46124
5:13:04,0.53112
5:13:06,0.59722
5:13:08,0.64684
5:13:10,0.67985
5:13:12,0.69642
5:13:14,0.71299
5:13:16,0.72956
5:13:18,0.74281
5:13:20,0.74439
5:13:22,0.74596
5:13:24,0.74469
5:13:26,0.73349
5:13:28,0.71944
5:13:30,0.69512
5:13:32,0.67081
5:13:34,0.64649
5:13:36,0.62218
5:13:38,0.59786
5:13:40,0.57355
5:13:42,0.54923
5:13:44,0.52492
5:13:46,0.5006
5:13:48,0.47795
5:13:50,0.46108
5:13:52,0.44421
5:13:54,0.42735
5:13:56,0.41048
5:13:58,0.39699
5:14:00,0.39552
5:14:02,0.39405
5:14:04,0.39478
5:14:06,0.40305
5:14:08,0.41437
5:14:10,0.4363
5:14:12,0.45823
5:14:14,0.48016
5:14:16,0.50209
5:14:18,0.52405
5:14:20,0.54612
5:14:22,0.5682
5:14:24,0.59027
5:14:26,0.61235
5:14:28,0.63442
5:14:30,0.65649
5:14:32,0.67857
5:14:34,0.70064
5:14:36,0.72271
5:14:38,0.74479
5:14:40,0.76566
5:14:42,0.78234
5:14:44,0.79902
5:14:46,0.81277
5:14:48,0.81648
5:14:50,0.81792
5:14:52,0.81146
5:14:54,0.805
5:14:56,0.79501
5:14:58,0.7775
5:15:00,0.77412
5:15:02,0.75912
5:15:04,0.74037
5:15:06,0.70833
5:15:08,0.67629
5:15:10,0.64425
5:15:12,0.61221
5:15:14,0.58017
5:15:16,0.54813
5:15:18,0.51472
5:15:20,0.4765
5:15:22,0.43827
5:15:24,0.40005
5:15:26,0.36284
5:15:28,0.32918
5:15:30,0.29552
5:15:32,0.26186
5:15:34,0.22975
5:15:36,0.20303
5:15:38,0.1763
5:15:40,0.14957
5:15:42,0.12284
5:15:44,0.09611
5:15:46,0.06938
5:15:48,0.04492
5:15:50,0.02818
5:15:52,0.01145
5:15:54,-0.00214
5:15:56,-0.00446
5:15:58,-0.00678
5:16:00,-0.00645
5:16:02,0.00294
5:16:04,0.01467
5:16:06,0.03482
5:16:08,0.05496
5:16:10,0.07773
5:16:12,0.10954
5:16:14,0.14136
5:16:16,0.17318
5:16:18,0.20425
5:16:20,0.23268
5:16:22,0.26112
5:16:24,0.28658
5:16:26,0.30164
5:16:28,0.3167
5:16:30,0.32843
5:16:32,0.32877
5:16:34,0.32912
5:16:36,0.32946
5:16:38,0.3298
5:16:40,0.33014
5:16:42,0.33049
5:16:44,0.33083
5:16:46,0.33117
5:16:48,0.33151
5:16:50,0.33186
5:16:52,0.3322
5:16:54,0.33254
5:16:56,0.33183
5:16:58,0.3275
5:17:00,0.32068
5:17:02,0.30511
5:17:04,0.28954
5:17:06,0.27397
5:17:08,0.25599
5:17:10,0.22243
5:17:12,0.19554
5:17:14,0.16542
5:17:16,0.13437
5:17:18,0.10331
5:17:20,0.09629
5:17:22,0.04925
5:17:24,0.01203
5:17:26,-0.01772
5:17:28,-0.04746
5:17:30,-0.07721
5:17:32,-0.08411
5:17:34,-0.12028
5:17:36,-0.14329
5:17:38,-0.15905
5:17:40,-0.1748
5:17:42,-0.19056
5:17:44,-0.20077
5:17:46,-0.20934
5:17:48,-0.21792
5:17:50,-0.22649
5:17:52,-0.23507
5:17:54,-0.24045
5:17:56,-0.24491
5:17:58,-0.24936
5:18:00,-0.25382
5:18:02,-0.25828
5:18:04,-0.26274
5:18:06,-0.25801
5:18:08,-0.25043
5:18:10,-0.24285
5:18:12,-0.22423
5:18:14,-0.20217
5:18:16,-0.18012
5:18:18,-0.14908
5:18:20,-0.14071
5:18:22,-0.07709
5:18:24,-0.0216
5:18:26,0.02466
5:18:28,0.07092
5:18:30,0.11718
5:18:32,0.16344
5:18:34,0.2097
5:18:36,0.25595
5:18:38,0.30221
5:18:40,0.34511
5:18:42,0.38695
5:18:44,0.42878
5:18:46,0.47062
5:18:48,0.5052
5:18:50,0.53754
5:18:52,0.56987
5:18:54,0.59456
5:18:56,0.61682
5:18:58,0.63908
5:19:00,0.66134
5:19:02,0.67515
5:19:04,0.68621
5:19:06,0.69726
5:19:08,0.70788
5:19:10,0.71835
5:19:12,0.72882
5:19:14,0.73929
5:19:16,0.75514
5:19:18,0.77269
5:19:20,0.77691
5:19:22,0.80236
5:19:24,0.81897
5:19:26,0.83015
5:19:28,0.84134
5:19:30,0.85253
5:19:32,0.8513
5:19:34,0.84597
5:19:36,0.83183
5:19:38,0.81495
5:19:40,0.79189
5:19:42,0.76683
5:19:44,0.74177
5:19:46,0.72569
5:19:48,0.71253
5:19:50,0.70977
5:19:52,0.7104
5:19:54,0.71104
5:19:56,0.72297
5:19:58,0.73846
5:20:00,0.75394
5:20:02,0.76943
5:20:04,0.79038
5:20:06,0.81307
5:20:08,0.83576
5:20:10,0.85844
5:20:12,0.88113
5:20:14,0.90382
5:20:16,0.00633
5:20:18,0.00628
5:20:20,-0.00434
5:20:22,-0.01892
5:20:24,-0.04334
5:20:26,-0.07157
5:20:28,-0.09979
5:20:30,-0.13112
5:20:32,-0.16364
5:20:34,-0.19615
5:20:36,-0.22867
5:20:38,-0.26119
5:20:40,-0.29371
5:20:42,-0.32622
5:20:44,-0.34946
5:20:46,-0.36929
5:20:48,-0.38911
5:20:50,-0.40184
5:20:52,-0.41182
5:20:54,-0.4218
5:20:56,-0.43177
5:20:58,-0.43439
5:21:00,-0.43426
5:21:02,-0.43414
5:21:04,-0.42454
5:21:06,-0.41137
5:21:08,-0.39819
5:21:10,-0.38502
5:21:12,-0.37184
5:21:14,-0.35867
5:21:16,-0.34549
5:21:18,-0.32724
5:21:20,-0.30705
5:21:22,-0.28687
5:21:24,-0.26668
5:21:26,-0.26106
5:21:28,-0.24892
5:21:30,-0.23234
5:21:32,-0.21577
5:21:34,-0.1992
5:21:36,-0.18631
5:21:38,-0.17482
5:21:40,-0.16115
5:21:42,-0.14665
5:21:44,-0.13524
5:21:46,-0.125
5:21:48,-0.11477
5:21:50,-0.10453
5:21:52,-0.09429
5:21:54,-0.07864
5:21:56,-0.06101
5:21:58,-0.04337
5:22:00,-0.02574
5:22:02,-0.0081
5:22:04,0.00954
5:22:06,0.02717
5:22:08,0.04481
5:22:10,0.06597
5:22:12,0.08842
5:22:14,0.11088
5:22:16,0.13333
5:22:18,0.15668
5:22:20,0.18037
5:22:22,0.20406
5:22:24,0.22774
5:22:26,0.24362
5:22:28,0.25658
5:22:30,0.26954
5:22:32,0.28249
5:22:34,0.29281
5:22:36,0.30216
5:22:38,0.3115
5:22:40,0.32084
5:22:42,0.33018
5:22:44,0.3452
5:22:46,0.36234
5:22:48,0.37947
5:22:50,0.3966
5:22:52,0.42106
5:22:54,0.44828
5:22:56,0.4755
5:22:58,0.49512
5:23:00,0.51564
5:23:02,0.54415
5:23:04,0.57206
5:23:06,0.59975
5:23:08,0.62744
5:23:10,0.6607
5:23:12,0.69609
5:23:14,0.73149
5:23:16,0.76689
5:23:18,0.80228
5:23:20,0.82814
5:23:22,0.85042
5:23:24,0.8727
5:23:26,0.89095
5:23:28,0.90768
5:23:30,0.92441
5:23:32,0.94113
5:23:34,0.95786
5:23:36,0.97459
5:23:38,0.99132
5:23:40,0.99578
5:23:42,0.99561
5:23:44,0.99545
5:23:46,0.99528
5:23:48,0.99512
5:23:50,0.99495
5:23:52,0.99479
5:23:54,0.99462
5:23:56,0.99446
5:23:58,0.99429
5:24:00,0.99412
5:24:02,0.99396
5:24:04,0.99379
5:24:06,0.99363
5:24:08,0.99346
5:24:10,0.9933
5:24:12,0.98607
5:24:14,0.97624
5:24:16,0.96641
5:24:18,0.95141
5:24:20,0.93449
5:24:22,0.91758
5:24:24,0.90067
5:24:26,0.88375
5:24:28,0.86684
5:24:30,0.84993
5:24:32,0.83301
5:24:34,0.8161
5:24:36,0.7994
5:24:38,0.78279
5:24:40,0.76618
5:24:42,0.74957
5:24:44,0.73296
5:24:46,0.71635
5:24:48,0.69974
5:24:50,0.68313
5:24:52,0.66652
5:24:54,0.64991
5:24:56,0.6333
5:24:58,0.61633
5:25:00,0.59922
5:25:02,0.58212
5:25:04,0.56501
5:25:06,0.5479
5:25:08,0.5308
5:25:10,0.51923
5:25:12,0.50974
5:25:14,0.50026
5:25:16,0.49078
5:25:18,0.48129
5:25:20,0.47181
5:25:22,0.46604
5:25:24,0.4617
5:25:26,0.45736
5:25:28,0.45302
5:25:30,0.44868
5:25:32,0.44435
5:25:34,0.44001
5:25:36,0.43567
5:25:38,0.43573
5:25:40,0.43747
5:25:42,0.4392
5:25:44,0.44094
5:25:46,0.44268
5:25:48,0.44442
5:25:50,0.44615
5:25:52,0.44668
5:25:54,0.44676
5:25:56,0.44684
5:25:58,0.44691
5:26:00,0.44699
5:26:02,0.44706
5:26:04,0.44714
5:26:06,0.44721
5:26:08,0.44729
5:26:10,0.45415
5:26:12,0.46351
5:26:14,0.47287
5:26:16,0.48223
5:26:18,0.49426
5:26:20,0.50733
5:26:22,0.5204
5:26:24,0.53348
5:26:26,0.54655
5:26:28,0.55348
5:26:30,0.55811
5:26:32,0.56274
5:26:34,0.56738
5:26:36,0.57201
5:26:38,0.57664
5:26:40,0.58127
5:26:42,0.5859
5:26:44,0.59053
5:26:46,0.59089
5:26:48,0.58963
5:26:50,0.58836
5:26:52,0.5807
5:26:54,0.57064
5:26:56,0.56059
5:26:58,0.54604
5:27:00,0.52982
5:27:02,0.51359
5:27:04,0.49737
5:27:06,0.48115
5:27:08,0.46493
5:27:10,0.4487
5:27:12,0.43248
5:27:14,0.42205
5:27:16,0.41376
5:27:18,0.40547
5:27:20,0.3995
5:27:22,0.39443
5:27:24,0.38937
5:27:26,0.3843
5:27:28,0.37793
5:27:30,0.37105
5:27:32,0.36417
5:27:34,0.35729
5:27:36,0.3568
5:27:38,0.35866
5:27:40,0.37247
5:27:42,0.39086
5:27:44,0.40926
5:27:46,0.43219
5:27:48,0.45679
5:27:50,0.48139
5:27:52,0.506
5:27:54,0.5306
5:27:56,0.5552
5:27:58,0.5798
5:28:00,0.6044
5:28:02,0.62859
5:28:04,0.65263
5:28:06,0.67667
5:28:08,0.70071
5:28:10,0.72475
5:28:12,0.74879
5:28:14,0.77283
5:28:16,0.79033
5:28:18,0.80533
5:28:20,0.82033
5:28:22,0.83533
5:28:24,0.85033
5:28:26,0.86533
5:28:28,0.88033
5:28:30,0.89533
5:28:32,0.91033
5:28:34,0.91768
5:28:36,0.92217
5:28:38,0.92667
5:28:40,0.92147
5:28:42,0.91263
5:28:44,0.90379
5:28:46,0.88895
5:28:48,0.87188
5:28:50,0.8548
5:28:52,0.83773
5:28:54,0.81364
5:28:56,0.78682
5:28:58,0.76001
5:29:00,0.7332
5:29:02,0.70418
5:29:04,0.67436
5:29:06,0.64455
5:29:08,0.61473
5:29:10,0.58491
5:29:12,0.55509
5:29:14,0.53108
5:29:16,0.50932
5:29:18,0.48757
5:29:20,0.47496
5:29:22,0.46579
5:29:24,0.46473
5:29:26,0.46676
5:29:28,0.49101
5:29:30,0.52356
5:29:32,0.55611
5:29:34,0.5651
5:29:36,0.59517
5:29:38,0.63669
5:29:40,0.68375
5:29:42,0.73285
5:29:44,0.80275
5:29:46,0.842
5:29:48,0.86666
5:29:50,0.89133
5:29:52,0.90772
5:29:54,0.92093
5:29:56,0.93413
5:29:58,0.94733
5:30:00,0.95459
5:30:02,0.95964
5:30:04,0.96469
5:30:06,0.96975
5:30:08,0.9748
5:30:10,0.97985
5:30:12,0.98491
5:30:14,0.98703
5:30:16,0.98805
5:30:18,0.98906
5:30:20,0.99007
5:30:22,0.99109
5:30:24,0.9921
5:30:26,0.99311
5:30:28,0.99413
5:30:30,0.99514
5:30:32,0.99616
5:30:34,0.99717
5:30:36,0.99818
5:30:38,0.99846
5:30:40,0.99846
5:30:42,0.99846
5:30:44,0.99846
5:30:46,0.99846
5:30:48,0.99845
5:30:50,0.99845
5:30:52,0.99845
5:30:54,0.99845
5:30:56,0.99845
5:30:58,0.99845
5:31:00,0.99845
5:31:02,0.99844
5:31:04,0.99844
5:31:06,0.99844
5:31:08,0.99844
5:31:10,0.99844
5:31:12,0.99844
5:31:14,0.99844
5:31:16,0.99843
5:31:18,0.99843
5:31:20,0.99843
5:31:22,0.99843
5:31:24,0.99843
5:31:26,0.99843
5:31:28,0.99843
5:31:30,0.99842
5:31:32,0.99842
5:31:34,0.99842
5:31:36,0.99842
5:31:38,0.99842
5:31:40,0.99842
5:31:42,0.99842
5:31:44,0.99841
5:31:46,0.99841
5:31:48,0.99841
5:31:50,0.99841
5:31:52,0.99841
5:31:54,0.99841
5:31:56,0.9984
5:31:58,0.9984
5:32:00,0.9984
5:32:02,0.9984
5:32:04,0.9984
5:32:06,0.9984
5:32:08,0.9984
5:32:10,0.99839
5:32:12,0.99839
5:32:14,0.99839
5:32:16,0.99839
5:32:18,0.99839
5:32:20,0.99839
5:32:22,0.99839
5:32:24,0.99838
5:32:26,0.99838
5:32:28,0.99838
5:32:30,0.99838
5:32:32,0.99838
5:32:34,0.99838
5:32:36,0.99838
5:32:38,0.99837
5:32:40,0.99837
5:32:42,0.99837
5:32:44,0.99837
5:32:46,0.99837
5:32:48,0.99036
5:32:50,0.97925
5:32:52,0.95828
5:32:54,0.93365
5:32:56,0.90901
5:32:58,0.87947
5:33:00,0.84804
5:33:02,0.81661
5:33:04,0.78518
5:33:06,0.75375
5:33:08,0.72858
5:33:10,0.7058
5:33:12,0.68303
5:33:14,0.66193
5:33:16,0.64148
5:33:18,0.62103
5:33:20,0.60058
5:33:22,0.57697
5:33:24,0.55219
5:33:26,0.5274
5:33:28,0.51049
5:33:30,0.49649
5:33:32,0.48249
5:33:34,0.4717
5:33:36,0.46214
5:33:38,0.45258
5:33:40,0.44301
5:33:42,0.42635
5:33:44,0.40699
5:33:46,0.38762
5:33:48,0.35842
5:33:50,0.32539
5:33:52,0.29236
5:33:54,0.256
5:33:56,0.17067
5:33:58,0.08534
5:34:00,0
5:34:02,0
5:34:04,-0.04058
5:34:06,-0.08116
5:34:08,-0.12175
5:34:10,-0.16233
5:34:12,-0.16233
5:34:14,-0.20744
5:34:16,-0.25255
5:34:18,-0.29404
5:34:20,-0.33414
5:34:22,-0.37423
5:34:24,-0.41433
5:34:26,-0.45442
5:34:28,-0.48805
5:34:30,-0.51912
5:34:32,-0.55018
5:34:34,-0.58124
5:34:36,-0.61101
5:34:38,-0.64027
5:34:40,-0.66953
5:34:42,-0.70011
5:34:44,-0.7312
5:34:46,-0.7623
5:34:48,-0.79339
5:34:50,-0.81582
5:34:52,-0.83486
5:34:54,-0.85389
5:34:56,-0.86546
5:34:58,-0.87413
5:35:00,-0.86781
5:35:02,-0.85572
5:35:04,-0.83828
5:35:06,-0.81871
5:35:08,-0.79914
5:35:10,-0.77958
5:35:12,-0.76001
5:35:14,-0.74044
5:35:16,-0.72088
5:35:18,-0.70131
5:35:20,-0.68174
5:35:22,-0.66218
5:35:24,-0.64911
5:35:26,-0.6386
5:35:28,-0.62809
5:35:30,-0.61758
5:35:32,-0.60707
5:35:34,-0.59657
5:35:36,-0.58909
5:35:38,-0.58284
5:35:40,-0.57658
5:35:42,-0.58055
5:35:44,-0.58848
5:35:46,-0.6048
5:35:48,-0.62439
5:35:50,-0.65036
5:35:52,-0.67892
5:35:54,-0.70748
5:35:56,-0.73604
5:35:58,-0.76461
5:36:00,-0.79317
5:36:02,-0.82173
5:36:04,-0.84586
5:36:06,-0.86823
5:36:08,-0.89059
5:36:10,-0.91296
5:36:12,-0.93533
5:36:14,-0.95486
5:36:16,-0.97329
5:36:18,-0.99173
5:36:20,-0.99696
5:36:22,-0.99684
5:36:24,-0.99672
5:36:26,-0.9966
5:36:28,-0.99648
5:36:30,-0.99636
5:36:32,-0.99624
5:36:34,-0.99612
5:36:36,-0.996
5:36:38,-0.99588
5:36:40,-0.99576
5:36:42,-0.99564
5:36:44,-0.99552
5:36:46,-0.9954
5:36:48,-0.99528
5:36:50,-0.99516
5:36:52,-0.99504
5:36:54,-0.99492
5:36:56,-0.99479
5:36:58,-0.99467
5:37:00,-0.99455
5:37:02,-0.99443
5:37:04,-0.99431
5:37:06,-0.99419
5:37:08,-0.99407
5:37:10,-0.99395
5:37:12,-0.99383
5:37:14,-0.99371
5:37:16,-0.99359
5:37:18,-0.99347
5:37:20,-0.99335
5:37:22,-0.99323
5:37:24,-0.99311
5:37:26,-0.99299
5:37:28,-0.99287
5:37:30,-0.99275
5:37:32,-0.99263
5:37:34,-0.99251
5:37:36,-0.99239
5:37:38,-0.99227
5:37:40,-0.99215
5:37:42,-0.99203
5:37:44,-0.99191
5:37:46,-0.98586
5:37:48,-0.97747
5:37:50,-0.96908
5:37:52,-0.96069
5:37:54,-0.9523
5:37:56,-0.94391
5:37:58,-0.93552
5:38:00,-0.92713
5:38:02,-0.92226
5:38:04,-0.91879
5:38:06,-0.91532
5:38:08,-0.91184
5:38:10,-0.90837
5:38:12,-0.9049
5:38:14,-0.90143
5:38:16,-0.90065
5:38:18,-0.90093
5:38:20,-0.9012
5:38:22,-0.90148
5:38:24,-0.89343
5:38:26,-0.88202
5:38:28,-0.87062
5:38:30,-0.85921
5:38:32,-0.83836
5:38:34,-0.8138
5:38:36,-0.78924
5:38:38,-0.76468
5:38:40,-0.7491
5:38:42,-0.73713
5:38:44,-0.72517
5:38:46,-0.71515
5:38:48,-0.7059
5:38:50,-0.69665
5:38:52,-0.6874
5:38:54,-0.67815
5:38:56,-0.6689
5:38:58,-0.65965
5:39:00,-0.64848
5:39:02,-0.63654
5:39:04,-0.63163
5:39:06,-0.62953
5:39:08,-0.62743
5:39:10,-0.63539
5:39:12,-0.64728
5:39:14,-0.66662
5:39:16,-0.68888
5:39:18,-0.71676
5:39:20,-0.74693
5:39:22,-0.77711
5:39:24,-0.80728
5:39:26,-0.83746
5:39:28,-0.86618
5:39:30,-0.89434
5:39:32,-0.9225
5:39:34,-0.95066
5:39:36,-0.97882
5:39:38,-0.99627
5:39:40,-0.99994
5:39:42,-0.99985
5:39:44,-0.99977
5:39:46,-0.99969
5:39:48,-0.9996
5:39:50,-0.99952
5:39:52,-0.99943
5:39:54,-0.99935
5:39:56,-0.99926
5:39:58,-0.99918
5:40:00,-0.99909
5:40:02,-0.99901
5:40:04,-0.98012
5:40:06,-0.95364
5:40:08,-0.88284
5:40:10,-0.82345
5:40:12,-0.77586
5:40:14,-0.72828
5:40:16,-0.6807
5:40:18,-0.63311
5:40:20,-0.58553
5:40:22,-0.53795
5:40:24,-0.49036
5:40:26,-0.44935
5:40:28,-0.4109
5:40:30,-0.37246
5:40:32,-0.34324
5:40:34,-0.3176
5:40:36,-0.30054
5:40:38,-0.28682
5:40:40,-0.28364
5:40:42,-0.28451
5:40:44,-0.29428
5:40:46,-0.30752
5:40:48,-0.32076
5:40:50,-0.34171
5:40:52,-0.36569
5:40:54,-0.38968
5:40:56,-0.41367
5:40:58,-0.43586
5:41:00,-0.45735
5:41:02,-0.47883
5:41:04,-0.50031
5:41:06,-0.5171
5:41:08,-0.53207
5:41:10,-0.54705
5:41:12,-0.56203
5:41:14,-0.577
5:41:16,-0.59198
5:41:18,-0.60172
5:41:20,-0.60938
5:41:22,-0.61705
5:41:24,-0.62471
5:41:26,-0.63238
5:41:28,-0.64004
5:41:30,-0.64771
5:41:32,-0.64732
5:41:34,-0.64364
5:41:36,-0.63997
5:41:38,-0.62991
5:41:40,-0.61733
5:41:42,-0.60476
5:41:44,-0.59218
5:41:46,-0.5796
5:41:48,-0.56702
5:41:50,-0.55659
5:41:52,-0.54702
5:41:54,-0.53745
5:41:56,-0.52787
5:41:58,-0.5183
5:42:00,-0.50873
5:42:02,-0.50935
5:42:04,-0.51404
5:42:06,-0.51873
5:42:08,-0.52342
5:42:10,-0.52932
5:42:12,-0.53569
5:42:14,-0.54207
5:42:16,-0.54845
5:42:18,-0.55482
5:42:20,-0.56925
5:42:22,-0.57423
5:42:24,-0.60678
5:42:26,-0.64034
5:42:28,-0.66909
5:42:30,-0.69784
5:42:32,-0.72659
5:42:34,-0.76438
5:42:36,-0.80578
5:42:38,-0.84719
5:42:40,-0.88859
5:42:42,-0.93
5:42:44,-0.9714
5:42:46,-0.99528
5:42:48,-0.99999
5:42:50,-0.99999
5:42:52,-0.99998
5:42:54,-0.99997
5:42:56,-0.99996
5:42:58,-0.99996
5:43:00,-0.99995
5:43:02,-0.99994
5:43:04,-0.99993
5:43:06,-0.99992
5:43:08,-0.99992
5:43:10,-0.99991
5:43:12,-1
5:43:14,-1
5:43:16,-1
5:43:18,-1
5:43:20,-1
5:43:22,-1
5:43:24,-1
5:43:26,-1
5:43:28,-1
5:43:30,-1
5:43:32,-1
5:43:34,-1
5:43:36,-1
5:43:38,-1
5:43:40,-1
5:43:42,-1
5:43:44,-1
5:43:46,-1
5:43:48,-1
5:43:50,-1
5:43:52,-1
5:43:54,-1
5:43:56,-1
5:43:58,-1
5:44:00,-1
5:44:02,-1
5:44:04,-1
5:44:06,-1
5:44:08,-1
5:44:10,-1
5:44:12,-1
5:44:14,-1
5:44:16,-1
5:44:18,-1
5:44:20,-1
5:44:22,-1
5:44:24,-1
5:44:26,-1
5:44:28,-1
5:44:30,-1
5:44:32,-1
5:44:34,-1
5:44:36,-1
5:44:38,-1
5:44:40,-1
5:44:42,-1
5:44:44,-1
5:44:46,-0.99332
5:44:48,-0.97526
5:44:50,-0.9417
5:44:52,-0.93297
5:44:54,-0.8588
5:44:56,-0.79291
5:44:58,-0.73604
5:45:00,-0.6704
5:45:02,-0.60201
5:45:04,-0.52439
5:45:06,-0.44402
5:45:08,-0.35865
5:45:10,-0.27178
5:45:12,-0.18491
5:45:14,-0.09804
5:45:16,-0.01117
5:45:18,0.0757
5:45:20,0.16257
5:45:22,0.24944
5:45:24,0.32805
5:45:26,0.40415
5:45:28,0.42126
5:45:30,0.52294
5:45:32,0.59839
5:45:34,0.65641
5:45:36,0.73475
5:45:38,0.78328
5:45:40,0.82073
5:45:42,0.84959
5:45:44,0.87578
5:45:46,0.8684
5:45:48,0.88875
5:45:50,0.90452
5:45:52,0.91541
5:45:54,0.9263
5:45:56,0.93719
5:45:58,0.94808
5:46:00,0.95898
5:46:02,0.96451
5:46:04,0.96848
5:46:06,0.97244
5:46:08,0.97641
5:46:10,0.98038
5:46:12,0.98434
5:46:14,0.98831
5:46:16,0.98985
5:46:18,0.99065
5:46:20,0.98128
5:46:22,0.96889
5:46:24,0.94938
5:46:26,0.92773
5:46:28,0.90608
5:46:30,0.88443
5:46:32,0.86278
5:46:34,0.85777
5:46:36,0.8154
5:46:38,0.77508
5:46:40,0.73919
5:46:42,0.70331
5:46:44,0.66743
5:46:46,0.63154
5:46:48,0.59566
5:46:50,0.55978
5:46:52,0.52389
5:46:54,0.48801
5:46:56,0.45756
5:46:58,0.42872
5:47:00,0.39988
5:47:02,0.38091
5:47:04,0.36485
5:47:06,0.34879
5:47:08,0.33273
5:47:10,0.31667
5:47:12,0.30061
5:47:14,0.27622
5:47:16,0.24933
5:47:18,0.22243
5:47:20,0.19554
5:47:22,0.16542
5:47:24,0.13437
5:47:26,0.10331
5:47:28,0.09629
5:47:30,0.04925
5:47:32,0.01203
5:47:34,-0.01772
5:47:36,-0.04746
5:47:38,-0.07721
5:47:40,-0.08411
5:47:42,-0.12028
5:47:44,-0.14329
5:47:46,-0.15905
5:47:48,-0.1748
5:47:50,-0.19056
5:47:52,-0.20077
5:47:54,-0.20934
5:47:56,-0.21792
5:47:58,-0.22649
5:48:00,-0.23507
5:48:02,-0.24045
5:48:04,-0.24491
5:48:06,-0.24936
5:48:08,-0.25382
5:48:10,-0.25828
5:48:12,-0.26274
5:48:14,-0.25801
5:48:16,-0.25043
5:48:18,-0.24285
5:48:20,-0.22423
5:48:22,-0.20217
5:48:24,-0.18012
5:48:26,-0.14908
5:48:28,-0.14071
5:48:30,-0.07709
5:48:32,-0.0216
5:48:34,-0.09217
5:48:36,-0.09754
5:48:38,-0.09195
5:48:40,-0.08636
5:48:42,-0.08077
5:48:44,-0.07518
5:48:46,-0.06959
